uid,label,budget_pant,budget_westerndress,budget_top,budget_skirt,budget_kurta,budget_jacket,budget_scarf,budget_jewellery
8925,2,3,3,3,3,3,3,3,1
15437,0,0,0,0,0,0,0,0,0
15094,0,0,0,0,0,0,0,0,0
17101,0,0,0,0,0,0,0,0,0
14657,0,0,0,0,0,0,0,0,0
9031,1,4,4,3,3,3,3,3,1
3252,2,4,5,3,3,2,4,4,2
358,3,5,5,5,5,5,5,5,5
8957,1,3,4,3,3,3,3,3,1
13506,0,0,0,0,0,0,0,0,0
14241,1,4,4,3,3,3,4,4,1
16389,0,0,0,0,0,0,0,0,0
8679,0,0,0,0,0,0,0,0,0
10255,0,0,0,0,0,0,0,0,0
17535,2,5,4,3,3,3,4,4,1
5177,0,0,0,0,0,0,0,0,0
3603,0,0,0,0,0,0,0,0,0
8860,3,3,4,4,4,5,5,5,2
10020,0,0,0,0,0,0,0,0,0
7869,0,0,0,0,0,0,0,0,0
13964,2,4,5,4,4,5,5,5,4
8730,1,4,4,3,3,3,3,3,1
12861,0,0,0,0,0,0,0,0,0
16468,0,0,0,0,0,0,0,0,0
2087,1,3,3,2,3,2,2,2,1
2157,2,3,3,3,2,3,4,4,1
19837,1,4,4,3,3,4,3,3,1
4851,0,0,0,0,0,0,0,0,0
16524,0,0,0,0,0,0,0,0,0
3032,1,3,2,2,3,2,3,3,1
17729,0,0,0,0,0,0,0,0,0
516,0,0,0,0,0,0,0,0,0
11456,0,0,0,0,0,0,0,0,0
12538,2,4,4,4,4,4,4,4,2
16780,0,0,0,0,0,0,0,0,0
5857,0,0,0,0,0,0,0,0,0
19025,0,0,0,0,0,0,0,0,0
6559,0,0,0,0,0,0,0,0,0
524,3,4,5,4,4,1,5,5,3
8158,1,4,4,3,3,3,3,3,1
11064,1,4,4,3,3,3,3,3,1
16497,0,0,0,0,0,0,0,0,0
10433,3,4,4,4,4,4,5,5,1
6418,1,3,4,3,3,3,3,3,1
1449,1,3,2,2,2,2,2,2,1
5562,1,3,3,3,3,3,3,3,1
19408,3,4,4,3,4,4,4,4,1
7494,4,4,5,3,3,3,4,4,1
16637,0,0,0,0,0,0,0,0,0
18372,1,4,4,3,3,3,5,5,1
10210,4,4,4,4,3,3,4,4,1
1079,0,0,0,0,0,0,0,0,0
763,0,0,0,0,0,0,0,0,0
5227,1,3,3,3,3,3,3,3,1
7706,1,3,3,3,3,3,3,3,1
4700,1,4,3,4,3,4,4,4,1
14595,0,0,0,0,0,0,0,0,0
7897,0,0,0,0,0,0,0,0,0
1210,1,3,2,2,2,2,2,2,1
784,2,4,2,2,2,2,2,2,1
12218,1,4,4,3,3,3,3,3,1
13893,0,0,0,0,0,0,0,0,0
4843,1,4,4,3,3,4,3,3,0
7443,2,4,4,4,3,3,3,3,1
8995,2,4,4,3,3,3,3,3,1
1579,0,0,0,0,0,0,0,0,0
17168,2,4,4,4,4,4,4,4,1
7906,0,0,0,0,0,0,0,0,0
12895,0,0,0,0,0,0,0,0,0
10940,3,4,4,3,4,4,5,5,1
1533,0,0,0,0,0,0,0,0,0
19797,2,4,4,3,3,3,3,3,1
13877,0,0,0,0,0,0,0,0,0
9763,0,0,0,0,0,0,0,0,0
8217,2,3,3,3,3,3,3,3,1
12613,0,0,0,0,0,0,0,0,0
259,2,3,4,3,3,3,4,4,1
7974,1,3,3,3,3,3,3,3,1
0,0,0,0,0,0,0,0,0,0
4689,3,3,4,4,3,4,4,4,3
11548,0,0,0,0,0,0,0,0,0
19295,0,0,0,0,0,0,0,0,0
13816,0,0,0,0,0,0,0,0,0
1120,2,4,4,3,3,4,4,4,2
14093,0,0,0,0,0,0,0,0,0
15517,1,4,4,3,3,3,3,3,1
11417,1,4,4,3,3,3,3,3,1
758,3,4,5,4,5,4,5,5,3
19492,0,0,0,0,0,0,0,0,0
5717,0,0,0,0,0,0,0,0,0
5887,0,0,0,0,0,0,0,0,0
19757,0,0,0,0,0,0,0,0,0
13790,0,0,0,0,0,0,0,0,0
9557,1,4,4,3,3,3,3,3,1
15930,0,0,0,0,0,0,0,0,0
13594,0,0,0,0,0,0,0,0,0
1179,2,3,2,2,2,2,3,3,1
12926,2,4,4,3,3,3,4,4,1
19696,0,0,0,0,0,0,0,0,0
1942,2,3,3,2,2,3,3,3,1
10240,1,4,4,4,3,3,3,3,1
8501,2,3,5,3,3,3,3,3,1
3064,4,4,4,2,3,3,4,4,1
5947,0,0,0,0,0,0,0,0,0
4692,0,0,0,0,0,0,0,0,0
17837,1,4,4,3,3,3,3,3,1
621,3,4,5,4,4,2,5,5,1
10552,0,0,0,0,0,0,0,0,0
6685,0,0,0,0,0,0,0,0,0
5320,1,3,3,3,3,3,3,3,1
9966,0,0,0,0,0,0,0,0,0
9589,1,4,4,3,3,3,4,4,1
7965,2,3,3,3,3,3,3,3,1
4154,1,3,4,3,3,3,4,4,1
4688,1,3,2,3,3,3,2,2,1
16551,1,4,4,3,3,3,3,3,1
14505,1,4,4,3,3,3,3,3,1
7300,2,3,3,3,3,3,3,3,1
683,0,0,0,0,0,0,0,0,0
5893,0,0,0,0,0,0,0,0,0
19882,0,0,0,0,0,0,0,0,0
7707,1,3,2,2,2,2,2,2,1
18334,2,4,4,3,3,3,4,4,1
143,1,3,3,3,3,3,3,3,3
2907,0,0,0,0,0,0,0,0,0
5,0,1,1,1,1,1,1,1,1
17624,0,0,0,0,0,0,0,0,0
4926,0,0,0,0,0,0,0,0,0
19375,3,5,5,3,4,3,5,5,2
10164,1,4,4,3,3,3,3,3,1
3182,1,3,2,2,2,2,2,2,1
674,0,0,0,0,0,0,0,0,0
1858,1,4,4,3,2,3,3,3,1
7891,0,0,0,0,0,0,0,0,0
13527,2,4,4,3,3,3,3,3,1
13342,1,4,4,3,3,3,4,4,1
14049,2,4,4,3,3,3,3,3,1
3829,1,3,2,2,2,2,3,3,1
12855,4,4,4,3,3,3,3,3,1
16038,2,4,4,3,3,3,3,3,1
7854,0,0,0,0,0,0,0,0,0
15295,0,0,0,0,0,0,0,0,0
2920,1,4,4,3,3,4,3,3,1
2528,1,4,4,3,3,3,3,3,1
10687,3,5,5,4,5,5,3,3,1
1282,1,3,3,2,2,3,5,5,1
542,2,3,3,2,3,2,1,1,1
16517,2,4,4,3,3,3,3,3,1
12887,0,0,0,0,0,0,0,0,0
17549,2,4,4,3,3,3,4,4,2
15976,0,0,0,0,0,0,0,0,0
4076,1,3,2,3,3,2,3,3,1
2839,0,0,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0,0,0
5122,2,3,4,3,3,3,4,4,1
3869,2,4,4,3,0,3,3,3,1
3999,1,3,2,2,2,2,2,2,1
13111,0,0,0,0,0,0,0,0,0
10618,0,0,0,0,0,0,0,0,0
17370,0,0,0,0,0,0,0,0,0
11265,0,0,0,0,0,0,0,0,0
4064,1,4,4,3,3,3,2,2,1
15159,0,0,0,0,0,0,0,0,0
9567,2,4,4,3,3,3,3,3,1
10432,0,0,0,0,0,0,0,0,0
12291,0,0,0,0,0,0,0,0,0
373,3,4,4,4,4,2,4,4,2
18129,0,0,0,0,0,0,0,0,0
653,2,4,3,3,3,3,4,4,1
13574,1,4,4,3,3,3,3,3,1
12285,1,4,0,3,3,3,4,4,1
15913,0,0,0,0,0,0,0,0,0
9049,2,4,4,3,3,3,3,3,1
196,1,3,3,3,3,3,3,3,3
8496,0,0,0,0,0,0,0,0,0
15923,0,0,0,0,0,0,0,0,0
17155,2,4,5,4,5,5,5,5,4
12269,1,4,4,3,3,3,4,4,1
9855,2,4,4,3,4,3,4,4,1
18959,0,0,0,0,0,0,0,0,0
2008,2,3,4,3,3,2,3,3,1
2061,0,0,0,0,0,0,0,0,0
18490,2,4,4,3,3,3,4,4,2
11974,1,4,4,3,3,3,4,4,1
3507,1,3,2,2,2,2,2,2,1
10575,3,4,4,4,4,3,4,4,1
16222,2,4,4,3,3,3,3,3,1
483,3,5,2,5,5,5,5,5,2
13201,1,4,4,3,3,3,3,3,1
16019,0,0,0,0,0,0,0,0,0
15366,0,0,0,0,0,0,0,0,0
7123,0,0,0,0,0,0,0,0,0
15001,4,4,4,5,3,4,3,3,1
13154,1,4,4,3,3,3,3,3,1
5050,0,0,0,0,0,0,0,0,0
10176,0,0,0,0,0,0,0,0,0
1659,0,0,0,0,0,0,0,0,0
6746,0,0,0,0,0,0,0,0,0
8965,1,3,3,3,3,3,3,3,1
12927,0,0,0,0,0,0,0,0,0
13413,0,0,0,0,0,0,0,0,0
9357,0,0,0,0,0,0,0,0,0
15619,0,0,0,0,0,0,0,0,0
13223,1,4,4,3,3,3,3,3,1
13540,1,4,4,4,4,3,3,3,1
7735,2,3,4,3,3,3,4,4,1
12742,0,0,0,0,0,0,0,0,0
17890,0,0,0,0,0,0,0,0,0
19014,0,0,0,0,0,0,0,0,0
6371,0,0,0,0,0,0,0,0,0
15253,3,4,4,4,4,4,5,5,1
10416,0,0,0,0,0,0,0,0,0
5689,4,3,3,3,3,3,4,4,1
10122,1,4,4,3,3,3,3,3,2
13864,2,4,4,3,3,3,4,4,1
8845,2,4,4,3,3,3,4,4,2
15963,0,0,0,0,0,0,0,0,0
2459,1,3,2,2,2,2,2,2,1
11216,1,5,4,3,3,4,3,3,2
6786,2,3,3,3,3,3,3,3,1
5061,2,3,3,3,3,3,3,3,1
19017,0,0,0,0,0,0,0,0,0
15667,1,4,4,3,3,3,4,4,1
10835,0,0,0,0,0,0,0,0,0
12504,2,4,4,3,3,3,3,3,1
18197,3,4,4,3,3,3,5,5,2
981,2,3,2,2,2,2,3,3,1
3528,1,3,2,2,2,2,3,3,1
15505,1,4,4,3,3,3,4,4,1
18006,1,5,5,3,3,3,3,3,1
4009,1,3,2,3,2,2,2,2,1
9926,0,0,0,0,0,0,0,0,0
10007,0,0,0,0,0,0,0,0,0
4674,0,0,0,0,0,0,0,0,0
16412,0,0,0,0,0,0,0,0,0
13544,0,0,0,0,0,0,0,0,0
7205,3,5,5,5,5,5,5,5,4
236,0,0,0,0,0,0,0,0,0
4259,0,0,0,0,0,0,0,0,0
7501,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0
19138,0,0,0,0,0,0,0,0,0
16000,0,0,0,0,0,0,0,0,0
18682,0,0,0,0,0,0,0,0,0
14458,2,4,4,3,3,3,5,5,1
2804,1,3,3,2,2,2,4,4,1
18457,1,4,4,3,3,3,4,4,1
14611,4,4,4,3,3,3,3,3,1
10530,2,4,4,3,3,3,3,3,1
2825,0,0,0,0,0,0,0,0,0
11950,1,4,4,3,3,4,3,3,1
15504,1,4,4,3,3,3,3,3,1
2846,1,4,2,2,2,2,2,2,1
18594,4,4,4,3,3,3,3,3,1
11019,1,4,4,4,3,3,4,4,1
16292,0,0,0,0,0,0,0,0,0
6964,1,4,4,3,3,3,3,3,1
18608,0,0,0,0,0,0,0,0,0
11853,0,0,0,0,0,0,0,0,0
4867,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0,0,0
15774,0,0,0,0,0,0,0,0,0
6920,3,5,4,4,3,3,5,5,1
484,1,1,1,1,1,2,1,1,1
506,2,5,5,4,4,4,4,4,3
13771,1,4,4,3,3,3,4,4,1
1597,1,4,2,2,2,2,2,2,1
1658,0,0,0,0,0,0,0,0,0
18665,1,4,4,3,3,4,3,3,1
15270,1,4,4,3,3,3,3,3,1
9179,2,4,4,3,3,3,3,3,1
16572,0,0,0,0,0,0,0,0,0
19045,0,0,0,0,0,0,0,0,0
10905,2,4,4,3,3,3,3,3,1
15887,3,5,5,5,5,5,5,5,2
13745,2,4,5,4,4,4,5,5,2
18558,0,0,0,0,0,0,0,0,0
18969,0,0,0,0,0,0,0,0,0
6115,4,4,3,3,4,5,3,3,2
19611,0,0,0,0,0,0,0,0,0
19796,1,4,4,3,3,3,3,3,1
18728,0,0,0,0,0,0,0,0,0
9688,1,4,4,3,3,3,3,3,1
18137,0,0,0,0,0,0,0,0,0
7304,2,4,4,4,4,4,5,5,2
14681,0,0,0,0,0,0,0,0,0
12643,3,5,5,4,4,3,5,5,2
16027,0,0,0,0,0,0,0,0,0
19499,2,4,4,3,3,4,4,4,1
14880,0,0,0,0,0,0,0,0,0
8075,0,0,0,0,0,0,0,0,0
12101,2,4,5,4,3,4,5,5,1
18968,0,0,0,0,0,0,0,0,0
10788,3,4,4,4,4,4,4,4,3
18855,0,0,0,0,0,0,0,0,0
15649,1,4,4,3,3,3,3,3,1
10963,2,4,4,3,3,3,3,3,1
18830,0,0,0,0,0,0,0,0,0
9405,1,4,4,3,3,3,3,3,1
12430,0,0,0,0,0,0,0,0,0
18583,0,0,0,0,0,0,0,0,0
17835,4,4,4,3,3,3,5,5,2
11024,0,0,0,0,0,0,0,0,0
19707,2,4,4,3,3,3,3,3,1
17182,0,0,0,0,0,0,0,0,0
16633,0,0,0,0,0,0,0,0,0
19525,0,0,0,0,0,0,0,0,0
8231,0,0,0,0,0,0,0,0,0
7039,0,0,0,0,0,0,0,0,0
9986,1,4,4,3,3,3,3,3,1
9977,2,5,5,4,4,4,3,3,3
3508,0,0,0,0,0,0,0,0,0
4150,2,3,2,2,3,2,2,2,1
18151,0,0,0,0,0,0,0,0,0
14779,4,4,4,3,3,3,3,3,1
7691,0,0,0,0,0,0,0,0,0
18846,0,0,0,0,0,0,0,0,0
11944,2,4,4,3,3,3,4,4,1
17922,1,4,4,3,3,3,3,3,1
13326,2,4,4,4,4,4,5,5,2
17791,0,0,0,0,0,0,0,0,0
5285,0,0,0,0,0,0,0,0,0
1316,1,4,4,3,3,3,4,4,2
3835,1,3,3,3,3,3,2,2,1
1394,0,0,0,0,0,0,0,0,0
965,1,4,3,2,2,3,2,2,1
18886,2,4,4,3,3,3,3,3,1
16264,1,4,4,3,3,4,3,3,1
5432,0,0,0,0,0,0,0,0,0
18933,0,0,0,0,0,0,0,0,0
1951,1,4,4,3,3,3,3,3,0
12449,2,4,4,3,3,3,3,3,1
3811,1,4,4,2,2,2,2,2,1
15431,1,4,4,3,3,3,4,4,2
1978,4,5,5,4,5,5,5,5,1
14230,3,5,5,4,4,4,4,4,2
12470,2,4,4,3,3,3,3,3,1
15711,1,4,4,3,3,3,3,3,1
11111,0,0,0,0,0,0,0,0,0
11141,1,4,4,3,3,3,3,3,1
17444,0,0,0,0,0,0,0,0,0
2898,0,0,0,0,0,0,0,0,0
12985,0,0,0,0,0,0,0,0,0
8310,3,4,4,4,3,4,4,4,1
1633,0,0,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,0,0,0
13524,0,0,0,0,0,0,0,0,0
16799,3,4,4,4,4,5,5,5,1
10226,0,0,0,0,0,0,0,0,0
9141,1,4,4,3,3,4,4,4,1
7041,2,3,3,3,3,3,3,3,1
12996,4,4,4,3,3,3,3,3,1
15955,0,0,0,0,0,0,0,0,0
17209,1,4,4,3,3,3,3,3,1
1226,3,3,5,2,3,5,5,5,1
13730,1,4,4,3,3,3,3,3,1
18918,0,0,0,0,0,0,0,0,0
12618,2,4,4,3,4,3,3,3,1
13214,2,4,4,3,3,3,3,3,1
998,0,0,0,0,0,0,0,0,0
9786,2,4,4,3,3,3,3,3,1
11424,1,4,4,3,3,3,3,3,1
13528,1,4,4,3,3,3,3,3,1
19011,0,0,0,0,0,0,0,0,0
8831,0,0,0,0,0,0,0,0,0
11638,2,5,5,4,3,3,4,4,1
17679,1,4,4,3,3,3,3,3,1
5644,2,3,3,3,3,3,2,2,1
1321,1,4,4,3,3,3,3,3,1
13942,0,0,0,0,0,0,0,0,0
4957,2,4,4,3,3,3,3,3,2
11375,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0
14653,2,4,4,3,3,3,4,4,1
18213,0,0,0,0,0,0,0,0,0
12249,3,4,5,3,3,5,5,5,1
5836,2,3,3,3,3,3,3,3,1
17399,0,0,0,0,0,0,0,0,0
424,2,2,1,3,1,3,4,4,1
9254,0,0,0,0,0,0,0,0,0
9854,0,0,0,0,0,0,0,0,0
19631,0,0,0,0,0,0,0,0,0
3266,2,3,2,2,2,2,2,2,1
1057,1,4,5,5,4,0,0,0,0
13207,0,0,0,0,0,0,0,0,0
7788,0,0,0,0,0,0,0,0,0
2775,2,4,4,3,3,4,4,4,1
2228,4,3,2,2,2,2,2,2,1
17693,0,0,0,0,0,0,0,0,0
9196,3,5,5,4,5,4,4,4,2
9559,2,4,4,3,3,3,3,3,1
17785,0,0,0,0,0,0,0,0,0
2144,2,5,5,4,5,3,5,5,4
13322,1,4,4,3,3,3,3,3,1
2094,1,4,4,3,3,2,4,4,1
12434,0,0,0,0,0,0,0,0,0
14033,0,0,0,0,0,0,0,0,0
8229,3,5,4,4,4,5,5,5,1
2762,2,4,4,4,5,3,3,3,1
10114,2,4,4,4,3,3,4,4,1
12468,0,0,0,0,0,0,0,0,0
18218,4,4,4,3,3,3,4,4,1
230,1,4,5,2,2,2,4,4,1
1402,0,0,0,0,0,0,0,0,0
726,3,5,5,5,5,5,5,5,5
1886,0,0,0,0,0,0,0,0,0
17137,0,0,0,0,0,0,0,0,0
16031,0,0,0,0,0,0,0,0,0
7993,1,3,3,3,3,3,3,3,1
17164,3,5,5,5,5,5,5,5,5
14298,0,0,0,0,0,0,0,0,0
6420,0,0,0,0,0,0,0,0,0
1376,0,0,0,0,0,0,0,0,0
16393,0,0,0,0,0,0,0,0,0
8090,0,0,0,0,0,0,0,0,0
5185,1,4,4,3,3,3,3,3,1
4568,2,3,2,2,2,2,2,2,1
4585,1,4,4,3,3,3,3,3,1
16211,0,0,0,0,0,0,0,0,0
3248,0,0,0,0,0,0,0,0,0
18136,3,5,5,4,3,4,5,5,3
14416,1,5,4,3,3,3,3,3,1
14948,2,4,4,3,3,4,4,4,1
3254,0,0,0,0,0,0,0,0,0
5684,1,3,3,3,3,4,3,3,1
11087,0,0,0,0,0,0,0,0,0
15552,0,0,0,0,0,0,0,0,0
11431,2,4,4,3,3,3,3,3,1
16685,3,4,5,3,4,3,5,5,2
16039,0,0,0,0,0,0,0,0,0
3884,0,0,0,0,0,0,0,0,0
8791,0,0,0,0,0,0,0,0,0
12518,1,4,4,3,3,3,3,3,1
10191,1,4,4,3,3,4,3,3,1
11686,0,0,0,0,0,0,0,0,0
11830,0,0,0,0,0,0,0,0,0
16017,0,0,0,0,0,0,0,0,0
4251,3,4,4,3,4,3,5,5,2
16540,2,4,4,3,3,3,3,3,1
15987,1,4,4,3,3,3,3,3,1
14978,2,5,5,4,4,4,5,5,4
17559,3,4,4,3,3,5,5,5,3
1735,1,3,2,2,2,3,2,2,1
11410,1,4,4,3,3,3,3,3,1
9400,1,4,4,3,3,3,3,3,2
18963,0,0,0,0,0,0,0,0,0
4973,2,3,3,3,3,3,3,3,1
7705,0,0,0,0,0,0,0,0,0
12194,2,4,4,3,3,3,3,3,1
10754,1,4,4,3,3,3,4,4,2
9628,0,0,0,0,0,0,0,0,0
5329,0,0,0,0,0,0,0,0,0
9536,1,4,4,3,3,3,3,3,1
12322,3,4,4,4,3,3,4,4,3
15518,0,0,0,0,0,0,0,0,0
8226,1,3,3,3,3,3,3,3,1
11315,1,4,4,3,3,3,3,3,1
19339,2,4,4,3,3,3,3,3,1
10030,0,0,0,0,0,0,0,0,0
4617,1,3,3,3,3,3,3,3,1
9233,0,0,0,0,0,0,0,0,0
3172,2,3,2,2,2,2,2,2,1
6959,2,3,3,3,3,3,3,3,1
2178,0,0,0,0,0,0,0,0,0
1821,1,3,2,2,2,2,2,2,1
1878,2,4,4,3,3,3,4,4,1
1320,0,0,0,0,0,0,0,0,0
6533,0,0,0,0,0,0,0,0,0
10972,1,4,4,3,3,3,3,3,1
16137,1,4,4,3,3,4,4,4,1
9974,3,4,4,4,4,4,4,4,4
16491,3,4,4,4,4,4,4,4,1
19199,1,4,4,3,3,3,3,3,1
14469,1,4,4,3,3,3,3,3,1
9011,0,0,0,0,0,0,0,0,0
502,1,3,4,3,3,2,4,4,1
4704,1,3,3,3,3,3,3,3,1
15996,0,0,0,0,0,0,0,0,0
6695,4,3,3,3,3,3,3,3,1
15676,2,4,4,3,3,3,4,4,1
7786,2,3,5,3,3,4,3,3,1
9458,1,4,4,3,3,3,4,4,2
13586,3,5,5,5,5,5,5,5,5
15758,0,0,0,0,0,0,0,0,0
7491,2,3,3,3,3,3,3,3,1
16190,1,4,4,3,3,3,4,4,1
18162,2,4,4,3,3,3,3,3,1
19812,4,4,4,3,3,3,3,3,1
13777,0,0,0,0,0,0,0,0,0
9579,1,4,4,3,3,3,3,3,1
12997,0,0,0,0,0,0,0,0,0
12836,3,4,4,5,5,5,5,5,4
2538,0,0,0,0,0,0,0,0,0
18075,0,0,0,0,0,0,0,0,0
15901,1,4,4,3,3,3,3,3,2
8878,0,0,0,0,0,0,0,0,0
17650,3,4,4,4,4,4,4,4,2
7898,2,3,3,3,3,3,4,4,1
8161,0,0,0,0,0,0,0,0,0
6082,1,4,4,3,3,3,3,3,1
19299,0,0,0,0,0,0,0,0,0
12970,0,0,0,0,0,0,0,0,0
2844,0,0,0,0,0,0,0,0,0
12114,1,4,4,3,3,3,3,3,1
10076,3,4,5,3,3,4,5,5,3
14092,1,4,4,3,3,3,4,4,1
16881,1,4,4,3,3,3,4,4,1
15800,1,4,4,3,3,3,3,3,1
4992,1,3,3,3,3,3,3,3,1
12819,2,4,4,3,3,3,3,3,1
16813,1,4,4,3,3,3,3,3,1
13617,1,4,4,3,3,3,3,3,1
14248,2,4,4,3,3,3,3,3,1
10364,1,4,0,4,4,4,4,4,2
13723,3,5,5,4,4,4,5,5,1
4792,2,4,4,3,3,4,5,5,2
9948,2,4,4,3,3,3,3,3,1
17500,1,4,4,3,3,3,3,3,1
2613,0,0,0,0,0,0,0,0,0
14420,3,4,4,4,3,4,4,4,1
17596,0,0,0,0,0,0,0,0,0
8191,0,0,0,0,0,0,0,0,0
16928,2,4,4,3,3,4,4,4,1
7945,0,0,0,0,0,0,0,0,0
16912,2,5,4,3,3,3,4,4,1
14629,1,4,4,3,3,3,4,4,1
15048,1,4,4,3,3,4,4,4,1
6750,1,3,3,3,3,3,3,3,1
1998,2,3,3,2,2,2,2,2,1
15290,3,5,5,3,4,3,3,3,2
15984,1,5,4,3,3,3,4,4,1
8892,0,0,0,0,0,0,0,0,0
536,1,2,2,2,2,3,3,3,1
9856,2,4,4,3,3,3,4,4,1
11267,0,0,0,0,0,0,0,0,0
19586,0,0,0,0,0,0,0,0,0
4306,1,3,3,3,3,3,3,3,1
13041,0,0,0,0,0,0,0,0,0
17587,0,0,0,0,0,0,0,0,0
19768,0,0,0,0,0,0,0,0,0
15068,3,5,5,4,3,4,4,4,2
16170,4,4,4,3,3,3,3,3,1
15854,3,5,5,4,4,4,3,3,1
16305,1,4,4,3,3,3,4,4,1
18112,0,0,0,0,0,0,0,0,0
9314,4,4,4,3,3,3,3,3,1
5420,2,3,3,3,3,3,3,3,1
14122,2,4,4,3,3,3,3,3,1
15141,0,0,0,0,0,0,0,0,0
7299,2,3,2,2,2,2,2,2,1
11614,3,5,5,3,3,3,5,5,1
1675,1,3,3,2,2,2,2,2,1
2102,0,0,0,0,0,0,0,0,0
16276,1,4,4,3,3,4,3,3,1
14615,0,0,0,0,0,0,0,0,0
162,2,3,5,5,5,4,5,5,4
12135,0,0,0,0,0,0,0,0,0
10185,1,4,4,3,3,3,3,3,1
1100,0,0,0,0,0,0,0,0,0
18028,2,4,4,3,3,3,3,3,1
4309,0,0,0,0,0,0,0,0,0
2204,3,4,4,4,4,4,4,4,2
9989,4,4,4,3,3,3,3,3,1
10571,1,4,4,3,3,3,3,3,1
11300,0,0,0,0,0,0,0,0,0
7191,1,3,4,2,3,2,5,5,1
3820,1,4,2,2,2,2,2,2,1
3205,0,0,0,0,0,0,0,0,0
12020,0,0,0,0,0,0,0,0,0
5434,0,0,0,0,0,0,0,0,0
18899,0,0,0,0,0,0,0,0,0
13234,2,4,4,3,3,3,3,3,1
5680,0,0,0,0,0,0,0,0,0
3327,1,3,3,2,2,2,4,4,1
16582,0,0,0,0,0,0,0,0,0
6928,2,3,3,3,3,3,3,3,1
16599,0,0,0,0,0,0,0,0,0
10815,1,4,3,3,3,3,3,3,1
4390,2,3,4,3,3,3,4,4,1
8272,2,3,3,3,3,3,3,3,1
9325,0,0,0,0,0,0,0,0,0
15170,1,4,4,3,3,3,3,3,1
19167,2,4,4,3,3,3,3,3,1
10144,2,4,4,3,3,3,4,4,1
3806,1,3,2,2,2,2,2,2,1
14703,1,4,4,3,3,3,4,4,1
423,2,4,4,3,4,3,5,5,1
9181,1,4,4,3,3,3,3,3,1
993,0,0,0,0,0,0,0,0,0
4214,0,0,0,0,0,0,0,0,0
11980,1,4,4,3,3,3,3,3,1
13545,1,4,4,3,3,3,3,3,1
5496,3,5,5,3,3,3,4,4,2
13386,2,4,4,3,3,3,4,4,1
1582,1,3,2,2,2,2,2,2,1
18606,0,0,0,0,0,0,0,0,0
1833,2,3,3,2,2,3,4,4,1
13020,0,0,0,0,0,0,0,0,0
1559,1,3,3,2,2,3,0,0,0
11340,2,4,4,3,3,3,5,5,2
4650,2,3,3,3,3,3,3,3,1
10681,0,0,0,0,0,0,0,0,0
3541,2,3,2,2,2,3,2,2,1
1784,0,0,0,0,0,0,0,0,0
2971,2,3,3,2,2,2,3,3,1
5493,4,3,3,3,3,4,3,3,1
19260,3,4,4,4,4,3,4,4,2
1952,2,3,2,2,2,2,2,2,1
7910,2,4,4,3,3,3,4,4,1
1790,1,3,2,2,0,2,0,0,0
19241,2,4,4,3,3,3,3,3,1
17849,0,0,0,0,0,0,0,0,0
13192,2,4,4,3,3,3,3,3,1
12867,0,0,0,0,0,0,0,0,0
5479,0,0,0,0,0,0,0,0,0
1851,3,5,5,4,4,3,3,3,1
1200,1,4,4,3,3,4,3,3,1
945,1,4,4,4,3,3,4,4,1
9289,0,0,0,0,0,0,0,0,0
13033,0,0,0,0,0,0,0,0,0
15728,0,0,0,0,0,0,0,0,0
622,2,4,5,4,3,5,5,5,2
16448,1,4,5,3,3,3,3,3,1
19284,2,4,4,3,3,3,3,3,1
2229,0,0,0,0,0,0,0,0,0
15598,0,0,0,0,0,0,0,0,0
9180,0,0,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0,0,0
14223,0,0,0,0,0,0,0,0,0
9685,0,0,0,0,0,0,0,0,0
13550,3,4,4,3,4,3,5,5,1
4302,1,3,3,3,3,3,3,3,1
18697,0,0,0,0,0,0,0,0,0
15969,2,5,5,4,4,4,5,5,2
11197,0,0,0,0,0,0,0,0,0
16009,0,0,0,0,0,0,0,0,0
4387,2,4,4,3,3,3,4,4,1
7658,0,0,0,0,0,0,0,0,0
18769,0,0,0,0,0,0,0,0,0
12015,0,0,0,0,0,0,0,0,0
12372,0,0,0,0,0,0,0,0,0
1698,2,4,3,3,3,3,3,3,1
13199,0,0,0,0,0,0,0,0,0
15349,1,4,4,3,5,3,3,3,1
17514,1,4,4,3,3,3,3,3,2
7573,2,3,3,3,3,3,3,3,1
1650,2,3,3,2,2,2,3,3,1
5198,2,3,3,3,3,3,3,3,1
15007,0,0,0,0,0,0,0,0,0
10444,0,0,0,0,0,0,0,0,0
12675,0,0,0,0,0,0,0,0,0
5955,0,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0,0
3882,0,0,0,0,0,0,0,0,0
12068,1,4,4,3,3,3,3,3,1
18994,2,4,4,3,3,3,3,3,1
16476,1,4,4,3,3,3,3,3,1
413,0,0,0,0,0,0,0,0,0
2024,2,5,5,4,5,4,5,5,4
262,0,0,0,0,0,0,0,0,0
2131,0,0,0,0,0,0,0,0,0
18731,4,4,4,3,3,3,3,3,1
13159,0,0,0,0,0,0,0,0,0
5984,0,0,0,0,0,0,0,0,0
13065,1,4,4,3,3,3,3,3,1
