uid,label,western_classic,western_feminine,western_contemporary,western_boho,indo_western,indian_traditional,indian_classic,indian_contemporary,indian_funky,clothes_work
10766,4,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3
12049,0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3
17057,3,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,6
2201,4,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3
14208,4,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3
15314,1,3.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,12
419,2,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,12
15927,3,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,6
1920,4,2.0,3.0,3.0,4.0,2.0,2.0,2.6,2.4,2.6,3
8086,4,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3
15920,4,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3
18585,0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3
2208,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3
10565,2,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,12
10445,4,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3
5004,3,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,6
1527,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
9315,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
10795,4,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3
17880,2,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,12
14084,4,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3
2921,4,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3
16869,2,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,12
10813,3,2.0,3.8,1.8,1.4,2.0,1.0,2.0,2.0,2.0,6
13521,1,2.0,4.0,4.0,3.0,4.0,2.0,2.6,2.4,2.6,12
18510,1,4.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,12
17600,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
8525,0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,0
8206,0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3
12965,2,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,12
1481,4,4.0,3.0,4.0,3.0,3.0,2.0,2.6,2.4,2.6,3
10628,3,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,6
11358,2,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,12
9271,4,3.0,2.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,3
14518,4,3.0,3.0,3.0,4.0,1.0,2.0,2.6,2.4,2.6,3
16483,3,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,6
9366,0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3
18232,4,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3
13089,3,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,6
2032,4,2.0,3.0,4.0,2.0,3.0,2.0,2.6,2.4,2.6,3
10177,0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,3
9925,2,4.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,12
1989,0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,0
17501,3,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,6
2432,3,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,6
5230,4,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0
8152,4,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3
13577,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
10521,2,1.0,1.0,1.0,2.0,4.0,2.0,2.6,2.4,2.6,12
138,3,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,6
2311,0,3.0,1.0,3.0,2.0,1.0,2.0,2.6,2.4,2.6,3
9455,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3
9825,2,2.0,2.0,2.0,2.0,1.0,2.0,2.6,2.4,2.6,12
11930,4,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3
5989,0,4.0,4.0,4.0,1.0,1.0,2.0,2.6,2.4,2.6,3
15697,3,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,6
1802,4,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3
6132,4,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3
11846,3,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6
8476,4,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3
11569,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,12
8252,1,1.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,12
8484,4,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3
5083,4,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3
2574,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0
7940,4,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3
14577,4,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3
13284,3,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
16589,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
12932,3,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,6
8979,0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0
16672,3,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,6
10656,2,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,12
13831,2,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,12
656,0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3
3922,0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3
14721,0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3
2751,4,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3
17876,3,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,6
4324,3,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,6
202,4,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,0
9937,3,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,6
15588,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,12
1668,2,2.0,1.0,2.0,3.0,3.0,2.0,2.6,2.4,2.6,12
10761,4,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3
2199,4,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,3
3578,0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3
9785,1,2.0,3.0,4.0,2.0,3.0,2.0,2.6,2.4,2.6,12
11863,3,1.0,2.0,3.0,2.0,1.0,2.0,2.6,2.4,2.6,6
4800,0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3
13290,4,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3
6194,2,3.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,12
942,3,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,6
19318,4,1.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,3
15695,0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3
18632,1,3.0,3.0,2.0,4.0,3.0,2.0,2.6,2.4,2.6,12
2940,4,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3
16893,1,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,12
5784,3,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,6
2077,4,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,0
9385,4,2.0,3.0,3.0,4.0,2.0,2.0,2.6,2.4,2.6,3
8651,4,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3
13679,4,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3
16055,2,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,12
13086,1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,12
12906,4,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3
1536,4,3.0,4.0,4.0,2.0,2.0,2.0,2.6,2.4,2.6,0
19896,3,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,6
10071,3,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,6
3422,3,3.0,3.0,3.0,3.0,1.0,2.0,2.6,2.4,2.6,6
19527,1,2.0,3.0,4.0,3.0,4.0,2.0,2.6,2.4,2.6,12
12373,1,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,12
3942,4,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3
4883,4,3.0,1.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
773,2,3.0,2.0,4.0,1.0,2.0,2.0,2.6,2.4,2.6,12
8711,3,4.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,6
1699,4,2.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,3
18519,0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3
718,4,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3
18768,3,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,6
3167,2,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,12
19659,4,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3
8313,1,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,12
19337,4,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3
1578,0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,0
2965,0,4.0,2.0,3.0,2.0,1.0,2.0,2.6,2.4,2.6,3
966,0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3
6650,3,2.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,6
13637,3,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,6
5789,4,3.0,3.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,3
13538,4,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3
14964,0,2.0,1.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
1729,3,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,6
13952,1,3.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,12
1146,0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3
16696,4,2.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,3
16905,2,2.0,3.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,12
9313,3,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,6
9789,3,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,6
3171,0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3
1201,4,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3
3230,2,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,12
14155,1,2.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,12
18021,1,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,12
14429,1,3.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,12
12914,4,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3
11810,2,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,12
6710,1,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,12
15925,4,3.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3
3129,0,1.0,2.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
18526,3,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,6
9155,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3
13516,2,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,12
4999,3,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,6
14484,0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3
1168,4,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,3
16130,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
1672,4,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3
4910,4,3.0,4.0,4.0,2.0,3.0,2.0,2.6,2.4,2.6,3
14733,0,2.0,2.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
10691,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12
15256,3,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,6
4427,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
18679,4,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3
931,2,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,12
18588,4,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3
19524,3,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,6
17997,2,1.0,1.0,2.0,3.0,2.0,2.0,2.6,2.4,2.6,12
3278,4,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,3
10254,0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3
16108,3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,6
19900,3,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,6
7247,3,1.0,2.0,1.0,1.0,3.0,2.0,2.6,2.4,2.6,6
7479,3,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,6
16774,4,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3
7496,4,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3
3364,4,4.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3
19691,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
16117,0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3
15300,1,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,12
8846,3,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,6
11346,4,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3
16997,0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3
1515,3,3.0,3.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,6
14523,0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3
15330,0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3
3294,1,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,12
12841,3,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,6
3932,2,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,12
2496,0,2.0,2.0,3.0,2.0,1.0,2.0,2.6,2.4,2.6,0
822,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12
3059,1,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,12
11248,3,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,6
17455,3,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,6
6906,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
13256,4,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3
10853,3,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,6
16199,2,2.0,1.0,3.0,2.0,4.0,2.0,2.6,2.4,2.6,12
12044,3,1.0,4.0,3.0,4.0,4.0,2.0,2.6,2.4,2.6,6
4666,4,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3
18036,0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3
12858,3,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,6
19003,1,4.0,4.0,4.0,3.0,2.0,2.0,2.6,2.4,2.6,12
665,0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,3
1355,4,2.0,3.0,3.0,2.0,3.0,2.0,2.6,2.4,2.6,3
16502,2,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,12
15571,3,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,6
13120,4,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3
19706,2,4.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,12
8211,4,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3
15426,3,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,6
1607,0,1.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,3
13869,3,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,6
11918,4,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3
12740,0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3
1104,0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,3
344,3,4.0,3.0,3.0,2.0,1.0,2.0,2.6,2.4,2.6,6
19794,4,3.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
8546,3,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,6
19251,3,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,6
4892,1,4.0,2.0,2.0,4.0,2.0,2.0,2.6,2.4,2.6,12
17510,4,2.0,3.8,1.8,1.4,1.0,4.0,3.0,2.0,3.0,3
13181,2,2.0,3.0,1.0,3.0,2.0,2.0,2.6,2.4,2.6,12
16779,2,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12
18579,0,3.0,3.0,2.0,1.0,2.0,2.0,2.6,2.4,2.6,3
15421,0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3
17024,3,3.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,6
17041,3,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6
1500,1,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,12
11696,4,1.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3
12082,3,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6
16155,2,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,12
19731,3,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,6
12862,4,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3
19352,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
13090,4,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3
13813,3,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,6
9931,0,2.0,1.0,1.0,1.0,1.0,2.0,2.6,2.4,2.6,3
15892,2,3.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,12
17148,3,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,6
6028,3,4.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,6
19728,3,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,6
14489,0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3
15391,0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3
14738,2,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,12
18687,4,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3
3691,0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3
3856,0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,0
11834,3,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,6
19862,0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3
4959,4,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
17321,2,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,12
16529,4,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3
13867,4,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3
10476,3,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,6
14056,4,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,3
18807,3,2.0,3.8,1.8,1.4,3.0,3.0,3.0,2.0,3.0,6
2677,0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,3
16594,4,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3
1728,2,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,12
3476,4,3.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3
10725,4,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3
19310,4,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3
657,3,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,6
18368,4,2.0,3.0,3.0,4.0,4.0,2.0,2.6,2.4,2.6,3
2874,4,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3
14933,2,3.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,12
7614,0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3
9676,3,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6
14036,0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0
17380,1,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,12
3228,2,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,12
12897,1,3.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,12
4555,2,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,12
1723,0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3
3188,0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,3
3342,2,4.0,1.0,4.0,2.0,2.0,2.0,2.6,2.4,2.6,12
9869,4,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3
10538,4,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3
18908,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
5781,4,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,0
478,4,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3
2884,0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3
2590,0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3
13301,2,2.0,2.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,12
18917,4,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3
12746,3,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,6
9027,0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3
7232,3,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,6
837,3,3.0,2.0,4.0,2.0,3.0,2.0,2.6,2.4,2.6,6
5577,3,3.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,6
8687,3,3.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,6
10311,0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3
15479,4,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3
16177,3,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,6
3286,2,2.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,12
10159,0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3
15915,0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3
6690,0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3
3954,0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0
9816,4,4.0,3.0,4.0,3.0,2.0,2.0,2.6,2.4,2.6,3
315,3,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,6
9363,1,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,12
2598,0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,0
7275,2,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,12
2293,1,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,12
15945,2,2.0,3.8,1.8,1.4,1.0,1.0,1.0,1.0,1.0,12
10545,4,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3
9158,0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
9019,4,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3
7329,1,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,12
3563,3,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,6
2860,3,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,6
16370,0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3
4603,3,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6
18093,2,2.0,3.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,12
1968,2,2.0,3.0,4.0,2.0,1.0,2.0,2.6,2.4,2.6,12
1513,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
755,3,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,6
9590,2,4.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,12
11891,2,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
18046,3,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,6
10709,0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3
15616,3,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,6
